"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.347736325E1,1.108897924E-1,-7.690668106E-1,1.349346638E-1
2.350205198E1,1.001589298E-1,-7.572154999E-1,1.059429646E-1
2.352674070E1,7.285964489E-2,-6.978197098E-1,8.764481544E-2
2.355142942E1,3.965312243E-2,-5.791559219E-1,3.691744804E-2
2.357611814E1,-1.935294271E-2,-4.325618744E-1,-4.409432411E-2
2.360077634E1,-4.509761930E-2,-2.217760086E-1,-4.426670074E-2
2.362546506E1,-8.879619837E-2,-3.628826141E-2,-1.541674137E-1
2.365015378E1,-1.037024856E-1,1.901054382E-1,-1.883451939E-1
2.367484250E1,-1.401672363E-1,3.982458115E-1,-1.931543350E-1
2.369953122E1,-1.973672509E-1,5.499505997E-1,-2.119159698E-1
2.372421994E1,-2.364662290E-1,6.574935913E-1,-1.827645302E-1
2.374890866E1,-2.613479495E-1,7.332458496E-1,-2.100663185E-1
2.377357894E1,-2.492569089E-1,7.608432770E-1,-1.306884289E-1
2.379826766E1,-2.198624313E-1,7.525596619E-1,-1.267781258E-1
2.382295638E1,-2.013987005E-1,6.753978729E-1,-7.643032074E-2
2.384764510E1,-1.493269801E-1,5.439786911E-1,-8.472847939E-2
2.387233382E1,-1.115743816E-1,3.773765564E-1,-1.365685463E-2
2.389702254E1,-3.300476074E-2,1.332521439E-1,4.090070724E-3
2.392171126E1,7.594525814E-4,-5.818367004E-3,9.253978729E-2
2.394639999E1,4.756075144E-2,-2.210016251E-1,7.205963135E-2
2.397108871E1,9.342944622E-2,-3.939933777E-1,6.765866280E-2
2.399577743E1,7.768660784E-2,-5.681266785E-1,4.855179787E-2
2.402046615E1,1.259692311E-1,-6.766996384E-1,1.251556873E-1
2.404515487E1,1.259127855E-1,-7.365159988E-1,8.503270149E-2
2.406984359E1,1.191452146E-1,-7.767677307E-1,1.149873734E-1
2.409450179E1,7.816052437E-2,-7.475128174E-1,7.099652290E-2
2.411922103E1,1.065980792E-1,-5.989589691E-1,8.456516266E-2
2.414387923E1,7.582652569E-2,-5.107345581E-1,-1.652812958E-2
2.416856795E1,6.106537580E-2,-3.226509094E-1,-3.384494781E-2
2.419325667E1,-6.887376308E-3,-1.304569244E-1,-8.453774452E-2
2.421794540E1,-3.074112535E-2,5.872821808E-2,-1.320173740E-1
2.424263412E1,-8.659249544E-2,2.598094940E-1,-1.076025963E-1
2.426732284E1,-1.186048388E-1,4.380369186E-1,-1.610987186E-1
2.429201156E1,-1.746226251E-1,5.934467316E-1,-1.518981457E-1
2.431670028E1,-2.088295221E-1,7.264060974E-1,-1.346552372E-1
2.434138900E1,-2.540323436E-1,7.344255447E-1,-1.191234589E-1
2.436607772E1,-2.806566954E-1,7.853021622E-1,-9.045386314E-2
2.439076644E1,-2.565014958E-1,7.239265442E-1,-4.906225204E-2
2.441545516E1,-2.337614894E-1,6.270408630E-1,-6.678104401E-2
2.444014388E1,-2.073592246E-1,4.900846481E-1,9.476423264E-3
2.446483260E1,-1.305440068E-1,3.016748428E-1,-1.403379440E-2
2.448952132E1,-1.061865389E-1,9.082984924E-2,2.396011353E-2
2.451421004E1,-4.401242733E-2,-9.603595734E-2,6.422615051E-2
2.453889876E1,-2.100974321E-3,-2.858638763E-1,1.043515205E-1
2.456355697E1,3.001713753E-2,-4.722299576E-1,1.226608753E-1
2.458824569E1,5.110490322E-2,-5.786895752E-1,1.296198368E-1
2.461293441E1,9.627336264E-2,-6.820154190E-1,1.064457893E-1
2.463762313E1,1.280757189E-1,-7.489709854E-1,1.421027184E-1
2.466231185E1,1.233869791E-1,-7.224769592E-1,1.244242191E-1
2.468700057E1,1.425012350E-1,-6.530523300E-1,1.065711975E-1
2.471168929E1,1.569954157E-1,-5.482692719E-1,6.721282005E-2
2.473637801E1,1.229053140E-1,-4.226388931E-1,3.437495232E-2
2.476106673E1,1.088006496E-1,-2.348136902E-1,2.823114395E-3
2.478575545E1,6.685966253E-2,-6.170654297E-2,1.165390015E-2
2.481044417E1,4.372015595E-2,1.464643478E-1,-4.311370850E-2
2.483513290E1,-1.677563787E-2,3.726024628E-1,-6.519675255E-2
2.485982162E1,-6.176009774E-2,5.255413055E-1,-9.797620773E-2
2.488451034E1,-1.008880436E-1,6.511735916E-1,-1.037251949E-1
2.490919906E1,-1.674043834E-1,7.042379379E-1,-7.982277870E-2
2.493388778E1,-2.036466002E-1,7.400760651E-1,-4.575037956E-2
2.495857650E1,-2.472730577E-1,7.231664658E-1,-5.874180794E-2
2.498326522E1,-2.638437152E-1,6.610221863E-1,-6.390070915E-2
2.500792342E1,-2.610780895E-1,5.514039993E-1,-2.300739288E-2
2.503261214E1,-2.074674368E-1,4.089918137E-1,-1.757574081E-2
2.505733138E1,-1.878529787E-1,2.021045685E-1,-2.322173119E-2
2.508198959E1,-1.333683729E-1,2.508831024E-2,1.766204834E-2
2.510667831E1,-6.700888276E-2,-1.810235977E-1,3.028440475E-2
2.513136703E1,-2.478986979E-3,-3.406562805E-1,6.770157814E-2
2.515605575E1,9.501487017E-3,-5.400514603E-1,5.627059937E-2
2.518074447E1,5.650940537E-2,-6.382274628E-1,6.590175629E-2
2.520543319E1,6.401640177E-2,-7.023267746E-1,1.089353561E-1
2.523012191E1,1.070201993E-1,-7.350702286E-1,8.065295219E-2
2.525481063E1,1.192135811E-1,-6.912755966E-1,7.018136978E-2
2.527949935E1,1.446958184E-1,-6.214170456E-1,4.502868652E-2
2.530418807E1,1.267420650E-1,-5.064535141E-1,7.992649078E-2
2.532887679E1,1.366889477E-1,-3.442916870E-1,-9.319782257E-3
2.535356551E1,1.299377680E-1,-1.648950577E-1,-3.076338768E-2
2.537825423E1,9.584915638E-2,4.224777222E-3,-2.328801155E-2
2.540294295E1,5.923146009E-2,2.278842926E-1,-4.845786095E-2
2.542763167E1,1.958486438E-2,3.930063248E-1,-5.570316315E-2
2.545232040E1,-3.168490529E-2,5.500164032E-1,-6.711506844E-2
2.547700912E1,-9.905445576E-2,6.441926956E-1,-1.260924339E-1
2.550169784E1,-1.198802590E-1,7.019987106E-1,-9.666633606E-2
2.552635604E1,-1.775093079E-1,7.165861130E-1,-1.039445400E-1
2.555104476E1,-2.141486108E-1,7.122735977E-1,-4.961133003E-2
2.557573348E1,-2.529975176E-1,5.982980728E-1,-5.143713951E-2
2.560042220E1,-2.666605115E-1,4.994573593E-1,-1.046788692E-1
2.562511092E1,-2.383063138E-1,3.153629303E-1,-8.732318878E-2
2.564979964E1,-2.049215138E-1,1.088676453E-1,-5.163955688E-2
2.567448836E1,-1.947979629E-1,-8.094596863E-2,-3.392434120E-2
2.569917709E1,-1.254481673E-1,-2.425260544E-1,-2.065563202E-2
2.572386581E1,-1.116394699E-1,-4.076528549E-1,-9.095668793E-4
2.574855453E1,-4.429614544E-2,-5.504312515E-1,2.002811432E-2
2.577324325E1,-2.193272114E-2,-6.231231689E-1,-5.312442780E-3
2.579793197E1,2.135568857E-2,-6.977920532E-1,2.180242538E-2
2.582262069E1,6.280112267E-2,-7.126216888E-1,6.346130371E-2
2.584730941E1,9.362483025E-2,-6.581306458E-1,5.553007126E-3
2.587199813E1,9.340697527E-2,-5.751733780E-1,2.105927467E-2
2.589668685E1,1.247241497E-1,-4.377985001E-1,4.077625275E-2
2.592137557E1,1.116457582E-1,-2.581491470E-1,2.956199646E-2
2.594606429E1,1.244642138E-1,-6.946849823E-2,-1.068544388E-2
2.597072250E1,9.893208742E-2,1.274690628E-1,-2.579188347E-2
2.599541122E1,8.662629128E-2,3.302288055E-1,-2.025914192E-2
2.602013045E1,1.310002804E-2,4.841985703E-1,-2.468538284E-2
2.604478866E1,1.661795378E-2,6.062030792E-1,-4.929876328E-2
2.606947738E1,-3.196272254E-2,6.989650726E-1,-6.100034714E-2
2.609416610E1,-8.741626143E-2,7.507801056E-1,-6.320309639E-2
2.611885482E1,-1.677218974E-1,7.211389542E-1,-5.377745628E-2
2.614354354E1,-2.057805657E-1,6.702899933E-1,-2.290248871E-3
2.616823226E1,-2.423213422E-1,5.815429688E-1,-4.109287262E-2
2.619292098E1,-2.472896278E-1,4.049339294E-1,-1.700353622E-2
2.621760970E1,-2.650255263E-1,2.484483719E-1,7.732391357E-3
2.624229842E1,-2.159490585E-1,2.124214172E-2,4.964113235E-3
2.626698714E1,-1.980165541E-1,-1.163501740E-1,-2.359867096E-2
2.629167586E1,-1.570699513E-1,-3.199968338E-1,4.174327850E-2
2.631636459E1,-1.416852176E-1,-4.390344620E-1,3.837132454E-2
2.634105331E1,-1.047337353E-1,-5.813541412E-1,3.339385986E-2
2.636574203E1,-5.469813943E-2,-6.778860092E-1,3.842592239E-2
2.639043075E1,-1.665598154E-2,-7.073335648E-1,6.830310822E-2
