"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.737766623E1,1.742056012E-2,2.822866440E-1,-1.220257282E-1
2.740238547E1,4.262769222E-2,5.337619781E-2,-5.393290520E-2
2.742704367E1,6.151944399E-2,-2.242574692E-1,4.248666763E-2
2.745173239E1,7.170408964E-2,-3.930292130E-1,1.552050114E-1
2.747642111E1,1.163801551E-1,-5.699291229E-1,2.010166645E-1
2.750110983E1,1.142278314E-1,-6.429309845E-1,2.425484657E-1
2.752582907E1,1.493147016E-1,-6.651678085E-1,3.057827950E-1
2.755048727E1,1.160290837E-1,-5.843954086E-1,2.480783463E-1
2.757517599E1,1.409030557E-1,-4.468860626E-1,1.933906078E-1
2.759986472E1,9.735155106E-2,-2.506456375E-1,1.227755547E-1
2.762455344E1,8.051007986E-2,-2.719116211E-2,3.819155693E-2
2.764924216E1,4.478526115E-2,2.231864929E-1,-5.592489243E-2
2.767393088E1,6.198066473E-2,4.335145950E-1,-1.619598866E-1
2.769861960E1,5.731302500E-2,5.871191025E-1,-2.041122913E-1
2.772330832E1,1.199400425E-2,6.866664886E-1,-2.137169838E-1
2.774799704E1,1.929348707E-2,6.751737595E-1,-2.440431118E-1
2.777268576E1,1.958441734E-2,5.937500000E-1,-1.971609592E-1
2.779737448E1,-6.059825420E-3,4.716386795E-1,-1.882963181E-1
2.782203268E1,1.022928953E-2,2.445755005E-1,-6.689548492E-2
2.784672140E1,3.057900071E-2,8.908271790E-3,4.734039307E-3
2.787141012E1,-2.066493034E-4,-2.160358429E-1,1.156680584E-1
2.789609885E1,2.407234907E-2,-4.325895309E-1,2.016456127E-1
2.792078757E1,2.224531770E-2,-5.763225555E-1,2.460865974E-1
2.794551211E1,-1.257956028E-2,-6.618404388E-1,2.543537617E-1
2.797017032E1,-3.928726912E-2,-6.655607224E-1,2.365882397E-1
2.799485904E1,-6.367266178E-4,-5.785484314E-1,1.880552769E-1
2.801954776E1,-4.964137077E-2,-4.415721893E-1,1.523914337E-1
2.804423648E1,-8.539700508E-2,-2.145662308E-1,4.597902298E-2
2.806892520E1,-1.008830070E-1,-7.785797119E-3,-1.610064507E-2
2.809361392E1,-1.153920591E-1,2.143783569E-1,-1.159999371E-1
2.811830264E1,-1.286301017E-1,4.400758743E-1,-1.768846512E-1
2.814299136E1,-1.572960913E-1,5.784883499E-1,-2.759363651E-1
2.816768008E1,-1.800313294E-1,6.490802765E-1,-3.320872784E-1
2.819233828E1,-1.699629724E-1,6.425600052E-1,-3.054363728E-1
2.821702701E1,-1.630999148E-1,5.785531998E-1,-2.920632362E-1
2.824171573E1,-1.544665098E-1,3.718261719E-1,-2.600622177E-1
2.826640445E1,-1.322111487E-1,1.493663788E-1,-1.618313789E-1
2.829109317E1,-1.200140417E-1,-5.959606171E-2,-6.156611443E-2
2.831578189E1,-1.132136285E-1,-2.930879593E-1,3.891873360E-2
2.834047061E1,-9.480920434E-2,-4.912376404E-1,9.468531609E-2
2.836515933E1,-8.636453748E-2,-5.874023438E-1,1.416707039E-1
2.838984805E1,-7.359585166E-2,-6.750564575E-1,1.472113132E-1
2.841453677E1,-5.398371816E-2,-6.830434799E-1,1.204886436E-1
2.843922549E1,-3.962159157E-2,-5.637302399E-1,1.197586060E-1
2.846391421E1,-2.609837055E-2,-3.872823715E-1,8.032536507E-2
2.848860293E1,-7.827657461E-2,-1.946535110E-1,1.882243156E-2
2.851329165E1,-7.889351249E-2,1.626873016E-2,-9.580945969E-2
2.853794986E1,-6.667870283E-2,2.478799820E-1,-1.942014694E-1
2.856263858E1,-7.043048739E-2,4.808712006E-1,-2.196450233E-1
2.858732730E1,-6.915232539E-2,5.622262955E-1,-2.804563046E-1
2.861204654E1,-3.437668085E-2,6.451711655E-1,-2.863485813E-1
2.863670474E1,-5.274945498E-2,6.201171875E-1,-3.027451038E-1
2.866139346E1,-4.299068451E-2,4.970884323E-1,-2.817275524E-1
2.868608218E1,-1.296934485E-2,3.577556610E-1,-1.662368774E-1
2.871077090E1,1.372268796E-2,1.668176651E-1,-1.090342999E-1
2.873545962E1,4.617616534E-2,-6.109809875E-2,-2.124595642E-2
2.876017886E1,6.306642294E-2,-2.876796722E-1,1.018021107E-1
2.878483706E1,5.957847834E-2,-4.841442108E-1,1.912419796E-1
2.880955630E1,9.100270271E-2,-5.955762863E-1,1.974127293E-1
2.883421451E1,1.310431361E-1,-6.320066452E-1,2.235405445E-1
2.885890323E1,1.148834229E-1,-6.010799408E-1,1.884152889E-1
2.888359195E1,1.238582134E-1,-5.299177170E-1,1.990776062E-1
2.890828067E1,1.026352644E-1,-3.612785339E-1,1.294288635E-1
2.893293887E1,6.307619810E-2,-1.243915558E-1,1.181056499E-1
2.895765811E1,8.429163694E-2,1.012363434E-1,-2.476692200E-2
2.898234683E1,6.742012501E-2,3.036880493E-1,-9.102702141E-2
2.900703555E1,3.607326746E-2,4.493589401E-1,-1.387395859E-1
2.903169375E1,1.670736074E-2,6.054515839E-1,-2.041127682E-1
2.905641299E1,3.326547146E-2,6.693477631E-1,-2.228055000E-1
2.908107120E1,9.174764156E-3,6.296052933E-1,-2.071466446E-1
2.910575992E1,4.257518053E-2,5.179338455E-1,-1.430683136E-1
2.913044864E1,-4.587411880E-3,3.633432388E-1,-9.049487114E-2
2.915513736E1,2.333188057E-2,1.471576691E-1,-2.794051170E-2
2.917982608E1,1.914432645E-2,-8.741569519E-2,3.507113457E-2
2.920454532E1,2.853292227E-2,-3.042135239E-1,1.348478794E-1
2.922923404E1,3.302511573E-2,-4.864969254E-1,1.927433014E-1
2.925389224E1,2.328741550E-2,-5.819053650E-1,2.424736023E-1
2.927858096E1,8.633524179E-3,-6.385393143E-1,2.584106922E-1
2.930326968E1,-2.445051074E-2,-5.802583694E-1,2.315256596E-1
2.932795840E1,-3.311625123E-2,-4.839878082E-1,1.908366680E-1
2.935264712E1,-3.392645717E-2,-2.855272293E-1,1.482012272E-1
2.937733584E1,-7.459688187E-2,-9.762001038E-2,-3.264188766E-3
2.940199405E1,-1.312224567E-1,9.871101379E-2,-7.738256454E-2
2.942668277E1,-9.804397821E-2,2.842140198E-1,-1.415290833E-1
2.945140201E1,-1.265188158E-1,4.899616241E-1,-2.270402908E-1
2.947609073E1,-1.203353703E-1,5.988216400E-1,-2.724418640E-1
2.950074893E1,-1.463593841E-1,6.376008987E-1,-2.848625183E-1
2.952546817E1,-1.305953562E-1,5.732955933E-1,-3.173809052E-1
2.955012637E1,-1.587575078E-1,4.614048004E-1,-2.074761391E-1
2.957481509E1,-1.231164038E-1,2.761573792E-1,-1.799647808E-1
2.959950381E1,-1.073817909E-1,6.350708008E-2,-6.424117088E-2
2.962422305E1,-1.208550930E-1,-1.739044189E-1,-3.238654137E-2
2.964888125E1,-1.062887907E-1,-3.593177795E-1,4.062032700E-2
2.967356997E1,-1.064031124E-1,-5.431375504E-1,1.045353413E-1
2.969825870E1,-8.786597848E-2,-6.131162643E-1,1.553826332E-1
2.972297793E1,-9.866139293E-2,-6.629524231E-1,1.215348244E-1
2.974763614E1,-6.438648701E-2,-5.902233124E-1,1.156449318E-1
2.977232486E1,-8.341175318E-2,-4.648437500E-1,1.114664078E-1
2.979701358E1,-9.128266573E-2,-2.869911194E-1,5.704116821E-2
2.982170230E1,-9.787556529E-2,-1.025705338E-1,-3.351235390E-2
2.984639102E1,-7.426953316E-2,1.312313080E-1,-1.153104305E-1
2.987104922E1,-1.094981432E-1,3.283882141E-1,-2.024004459E-1
2.989573794E1,-7.715731859E-2,5.270919800E-1,-2.545967102E-1
2.992042666E1,-5.877435207E-2,5.431356430E-1,-3.163771629E-1
2.994511538E1,-8.561533689E-2,5.826530457E-1,-2.970402241E-1
2.996980410E1,-5.255144835E-2,5.552253723E-1,-2.781031132E-1
2.999449283E1,-3.472334146E-2,4.013605118E-1,-2.240755558E-1
3.001918155E1,-2.457234263E-2,2.291097641E-1,-1.304471493E-1
3.004387027E1,1.142698526E-2,4.366397858E-2,-7.569527626E-2
3.006855899E1,2.305766940E-2,-1.787137985E-1,2.628684044E-2
3.009324771E1,3.596326709E-2,-3.661756516E-1,1.188669205E-1
3.011793643E1,1.005659699E-1,-5.211496353E-1,1.879138947E-1
3.014262515E1,1.045902371E-1,-6.079111099E-1,2.123384476E-1
3.016731387E1,6.209146976E-2,-6.222066879E-1,2.402117252E-1
3.019200259E1,9.761154652E-2,-5.408267975E-1,1.994307041E-1
3.021669131E1,6.030571461E-2,-4.311227798E-1,1.668241024E-1
3.024134952E1,8.888393641E-2,-2.506647110E-1,1.154932976E-1
3.026606875E1,5.373090506E-2,-2.051353455E-3,5.081415176E-3
3.029072696E1,2.621799707E-2,1.946916580E-1,-7.439565659E-2
3.031544620E1,4.445081949E-2,3.874750137E-1,-1.109519005E-1
3.034013492E1,3.608846664E-2,5.187816620E-1,-1.793158054E-1
