"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.253914395E1,6.943346560E-2,-3.629837036E-1,1.337919235E-1
2.256383268E1,4.558674991E-2,-1.293659210E-1,7.814168930E-2
2.258852140E1,7.479132712E-2,1.073093414E-1,5.510640144E-2
2.261321012E1,4.470051080E-2,3.444995880E-1,-5.033397675E-2
2.263789884E1,7.565910369E-2,5.489826202E-1,-7.274556160E-2
2.266258756E1,7.494397461E-2,6.921262741E-1,-9.657359123E-2
2.268727628E1,6.617417932E-2,7.861347198E-1,-1.364498138E-1
2.271196500E1,5.670790374E-2,7.619848251E-1,-1.162323952E-1
2.273665372E1,6.866107881E-2,7.349042892E-1,-1.220741272E-1
2.276134244E1,3.237038851E-3,6.336488724E-1,-7.231426239E-2
2.278603116E1,1.789397001E-2,4.441452026E-1,-2.973437309E-2
2.281071988E1,-3.148657084E-2,2.075519562E-1,2.757954597E-2
2.283540860E1,-3.267644346E-2,-4.992485046E-3,9.611129761E-2
2.286006681E1,-4.197965562E-2,-2.089252472E-1,1.529858112E-1
2.288478604E1,-7.142230868E-2,-4.264268875E-1,2.603707314E-1
2.290944425E1,-9.741316736E-2,-6.051301956E-1,2.720804214E-1
2.293413297E1,-1.057203412E-1,-6.900062561E-1,3.058602810E-1
2.295882169E1,-1.186324209E-1,-7.414064407E-1,3.237028122E-1
2.298351041E1,-1.355904043E-1,-7.117042542E-1,2.805743217E-1
2.300819913E1,-1.332990825E-1,-5.869331360E-1,2.031598091E-1
2.303288785E1,-1.540460289E-1,-4.321622849E-1,1.584794521E-1
2.305757657E1,-1.165182143E-1,-2.236547470E-1,9.407019615E-2
2.308226529E1,-1.117610186E-1,-6.488800049E-3,-1.616525650E-2
2.310695401E1,-1.071344465E-1,2.013130188E-1,-6.699061394E-2
2.313164273E1,-1.073355824E-1,4.219503403E-1,-1.445398331E-1
2.315633145E1,-7.883054018E-2,5.766639709E-1,-2.606344223E-1
2.318102018E1,-6.858941913E-2,6.802968979E-1,-2.691411972E-1
2.320570890E1,-6.192871928E-2,7.090520859E-1,-2.901916504E-1
2.323039762E1,-8.471986651E-2,7.113542557E-1,-2.612731457E-1
2.325508634E1,-5.084788799E-2,6.350421906E-1,-2.466433048E-1
2.327977506E1,-3.124645352E-2,4.590616226E-1,-2.675547600E-1
2.330446378E1,-5.454951525E-2,2.556257248E-1,-1.874055862E-1
2.332912198E1,-4.169216752E-2,2.742671967E-2,-1.209897995E-1
2.335381070E1,-4.506936669E-2,-1.752290726E-1,-9.898352623E-2
2.337849942E1,-2.858200669E-2,-3.665590286E-1,-1.818871498E-2
2.340318814E1,-5.736744404E-2,-5.562419891E-1,4.255747795E-2
2.342787686E1,-3.772574663E-2,-6.894140244E-1,8.841466904E-2
2.345256559E1,-3.024268150E-2,-7.736482620E-1,8.121848106E-2
2.347725431E1,-4.421690106E-2,-7.397346497E-1,1.199188232E-1
2.350194303E1,-2.754463255E-2,-7.102327347E-1,8.012986183E-2
2.352663175E1,-4.287646711E-2,-5.801706314E-1,3.566455841E-2
2.355132047E1,-4.301992059E-2,-3.620119095E-1,-8.702039719E-3
2.357600919E1,-3.785715997E-2,-1.683158875E-1,-8.841753006E-2
2.360069791E1,-4.462024570E-2,6.580829620E-2,-1.217112541E-1
2.362538663E1,-8.880223334E-2,2.601346970E-1,-1.969010830E-1
2.365007535E1,-6.050680578E-2,5.015945435E-1,-2.488996983E-1
2.367476407E1,-6.008658558E-2,5.771408081E-1,-2.899224758E-1
2.369945279E1,-5.252117664E-2,6.739826202E-1,-2.818334103E-1
2.372411100E1,-7.144078612E-2,6.655158997E-1,-2.942595482E-1
2.374879972E1,-3.802460432E-2,6.167526245E-1,-3.107573986E-1
2.377348844E1,-4.782354087E-2,5.208024979E-1,-2.265689373E-1
2.379817716E1,-2.853227407E-2,3.613471985E-1,-1.778957844E-1
2.382286588E1,-4.318997264E-3,1.577758789E-1,-1.385178566E-1
2.384755460E1,1.147123426E-2,-6.874942780E-2,-5.784106255E-2
2.387224332E1,4.377506673E-3,-2.620620728E-1,5.829572678E-3
2.389693204E1,-5.978517234E-3,-4.348831177E-1,1.123361588E-1
2.392162076E1,5.958174914E-2,-6.160240173E-1,1.379380226E-1
2.394630948E1,4.112059623E-2,-6.981878281E-1,1.971614361E-1
2.397099820E1,7.038161904E-2,-7.102632523E-1,2.449238300E-1
2.399568692E1,5.368559062E-2,-6.600713730E-1,2.138891220E-1
2.402037564E1,5.426239967E-2,-5.696630478E-1,1.854975224E-1
2.404506436E1,5.517484248E-2,-4.107351303E-1,1.643748283E-1
2.406975309E1,6.386719644E-2,-1.836786270E-1,9.740543365E-2
2.409444181E1,2.160145342E-2,2.868080139E-2,8.230209351E-2
2.411913053E1,4.836544394E-2,2.257099152E-1,4.489874840E-2
2.414381925E1,4.519368708E-2,4.217042923E-1,-2.175927162E-2
2.416850797E1,3.369402885E-2,5.899763107E-1,-5.318856239E-2
2.419316617E1,3.963638842E-2,7.184572220E-1,-1.127603054E-1
2.421785489E1,2.024219185E-2,7.264556885E-1,-9.475946426E-2
2.424254361E1,1.066891849E-2,7.002143860E-1,-1.053459644E-1
2.426723233E1,-1.807294786E-2,6.425743103E-1,-9.197878838E-2
2.429192105E1,-2.634755522E-2,4.724950790E-1,-1.202797890E-2
2.431664029E1,-4.777332395E-2,2.956933975E-1,2.741718292E-2
2.434129850E1,-8.487880230E-2,9.632778168E-2,6.301736832E-2
2.436598722E1,-8.083815128E-2,-1.154947281E-1,1.386017799E-1
2.439067594E1,-9.478314966E-2,-3.310737610E-1,1.555583477E-1
2.441536466E1,-8.487962186E-2,-4.885587692E-1,2.372727394E-1
2.444005338E1,-1.011446416E-1,-6.336107254E-1,2.334432602E-1
2.446474210E1,-1.002838314E-1,-6.758127213E-1,2.343480587E-1
2.448943082E1,-1.243916899E-1,-6.416406631E-1,2.196967602E-1
2.451411954E1,-9.931446612E-2,-6.177139282E-1,1.889905930E-1
2.453880826E1,-1.318237185E-1,-4.486589432E-1,1.455671787E-1
2.456349698E1,-9.021160007E-2,-2.976875305E-1,8.199238777E-2
2.458818570E1,-8.949556947E-2,-1.102399826E-1,2.020430565E-2
2.461287442E1,-5.290718377E-2,9.567642212E-2,-6.209230423E-2
2.463756314E1,-5.785933137E-2,3.168249130E-1,-1.210482121E-1
2.466225186E1,-5.631563067E-2,4.674167633E-1,-1.558709145E-1
2.468691007E1,-5.054950714E-2,6.000432968E-1,-2.412166595E-1
2.471159879E1,-4.986041784E-2,6.793546677E-1,-2.478356361E-1
2.473628751E1,-2.560806274E-2,7.343368530E-1,-2.305684090E-1
2.476097623E1,-1.130056381E-2,6.482915878E-1,-2.322800159E-1
2.478566495E1,-2.568316460E-2,5.176725388E-1,-1.756968498E-1
2.481035367E1,-4.984855652E-2,3.713340759E-1,-1.712980270E-1
2.483504239E1,-2.598378062E-2,1.594362259E-1,-1.252250671E-1
2.485973111E1,-2.699732780E-2,-7.773780823E-2,-5.373835564E-2
2.488441983E1,-3.931894898E-2,-2.792711258E-1,1.223087311E-3
2.490910855E1,-7.109615207E-2,-4.600696564E-1,9.684801102E-3
2.493379727E1,-6.793762743E-2,-5.890884399E-1,4.591941833E-2
2.495848600E1,-7.769407332E-2,-6.858339310E-1,8.396196365E-2
2.498317472E1,-7.252870500E-2,-7.169914246E-1,7.628822327E-2
2.500786344E1,-8.386740088E-2,-6.829166412E-1,8.559584618E-2
2.503255216E1,-6.677404046E-2,-6.031847000E-1,3.995656967E-2
2.505724088E1,-7.210914791E-2,-4.542074203E-1,-6.940364838E-4
2.508189908E1,-9.307341278E-2,-2.938823700E-1,-3.705978394E-2
2.510658780E1,-6.799779832E-2,-5.713748932E-2,-1.254348755E-1
2.513127652E1,-5.548334122E-2,1.571388245E-1,-1.668787003E-1
2.515596524E1,-2.991737425E-2,3.653306961E-1,-2.450416088E-1
2.518065396E1,-5.865507573E-2,5.129776001E-1,-2.782962322E-1
2.520534268E1,-1.232510805E-2,5.908327103E-1,-3.077447414E-1
2.523003141E1,-2.007555217E-2,6.637477875E-1,-3.217766285E-1
2.525472013E1,-9.153783321E-5,6.362161636E-1,-2.683129311E-1
2.527940885E1,-1.645706594E-2,5.495042801E-1,-2.424499989E-1
2.530409757E1,2.896566689E-2,4.230566025E-1,-2.423853874E-1
2.532878629E1,1.165345311E-4,2.092924118E-1,-1.030192375E-1
2.535347501E1,5.405669659E-2,5.691719055E-2,-7.209324837E-2
2.537816373E1,5.055624247E-2,-1.809663773E-1,4.503726959E-3
2.540285245E1,4.134760797E-2,-3.593044281E-1,6.596684456E-2
2.542754117E1,4.410186410E-2,-5.243177414E-1,1.373064518E-1
2.545222989E1,7.107625157E-2,-6.044387817E-1,1.783804893E-1
2.547688810E1,3.851119429E-2,-6.312723160E-1,2.365896702E-1
