"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.464424128E1,-7.339537144E-3,6.534128189E-1,-2.792346478E-2
3.466893000E1,2.696979046E-2,7.576036453E-1,5.091428757E-3
3.469361872E1,1.061141491E-3,7.605390549E-1,-6.931781769E-2
3.471830744E1,-4.267281294E-2,6.676683426E-1,-4.567599297E-2
3.474302668E1,-4.112327099E-2,4.842567444E-1,-8.828282356E-3
3.476771540E1,-7.473534346E-2,2.707567215E-1,2.674353123E-2
3.479240412E1,-8.784386516E-2,-2.276802063E-2,5.312550068E-2
3.481709284E1,-1.154048145E-1,-2.455606461E-1,7.040488720E-2
3.484178156E1,-1.251220107E-1,-4.455242157E-1,1.279083490E-1
3.486647028E1,-1.270475090E-1,-6.325578690E-1,1.544331312E-1
3.489115900E1,-9.069454670E-2,-7.206764221E-1,1.271742582E-1
3.491584772E1,-7.345926762E-2,-7.080764771E-1,1.340477467E-1
3.494056696E1,-6.273859739E-2,-6.360559464E-1,1.443692446E-1
3.496525568E1,-4.368370771E-2,-4.667682648E-1,8.712041378E-2
3.498997492E1,-2.780103683E-2,-2.413129807E-1,4.931998253E-2
3.501463312E1,-2.613425255E-3,2.335548401E-2,1.153337955E-2
3.503932185E1,3.261330724E-2,2.840137482E-1,-2.632737160E-2
3.506401057E1,2.143475413E-2,4.976539612E-1,-5.333065987E-2
3.508869929E1,5.661168694E-2,6.671056747E-1,-9.869623184E-2
3.511341852E1,9.804546833E-2,7.641248703E-1,-1.146891117E-1
3.513810725E1,8.111417294E-2,7.030916214E-1,-1.318341494E-1
3.516282648E1,7.250374556E-2,6.138525009E-1,-8.296358585E-2
3.518748469E1,5.492711067E-2,4.299345016E-1,-8.791851997E-2
3.521217341E1,6.442469358E-2,1.947221756E-1,-7.565283775E-2
3.523689265E1,7.181996107E-2,-3.643131256E-2,-3.412568569E-2
3.526158137E1,6.438031793E-2,-3.208808899E-1,-3.004956245E-2
3.528627009E1,6.810745597E-2,-5.248079300E-1,1.213920116E-2
3.531095881E1,6.349292397E-2,-6.246824265E-1,3.776502609E-2
3.533564753E1,4.231145978E-2,-7.500343323E-1,2.758467197E-2
3.536033625E1,2.299889922E-2,-7.195262909E-1,3.934800625E-2
3.538505549E1,4.316002131E-2,-6.271209717E-1,1.514852047E-2
3.540974421E1,2.292710543E-2,-4.611530304E-1,1.329207420E-2
3.543443293E1,3.841635585E-2,-2.386665344E-1,-3.775525093E-2
3.545912165E1,1.289340854E-2,8.932113647E-3,-4.434370995E-2
3.548381037E1,5.551406741E-2,2.934436798E-1,-6.649231911E-2
3.550852961E1,7.159826159E-2,4.810943604E-1,-1.228437424E-1
3.553321833E1,1.037656367E-1,6.917715073E-1,-1.142922640E-1
3.555790705E1,1.066808701E-1,7.010688782E-1,-1.128956079E-1
3.558259577E1,9.702226520E-2,7.078189850E-1,-1.339950562E-1
3.560728449E1,1.089296043E-1,6.216402054E-1,-1.390187740E-1
3.563197321E1,8.019894361E-2,4.430589676E-1,-9.485077858E-2
3.565669245E1,3.963008523E-2,2.011051178E-1,-7.185971737E-2
3.568138117E1,9.043067694E-3,-5.135631561E-2,-1.662492752E-3
3.570606989E1,-1.388520002E-2,-3.071298599E-1,7.973325253E-2
3.573075861E1,-1.004581153E-1,-5.088653564E-1,7.396423817E-2
3.575544733E1,-9.224146605E-2,-6.711835861E-1,1.214056015E-1
3.578013606E1,-1.076323688E-1,-7.228202820E-1,1.648920774E-1
3.580485529E1,-1.203901172E-1,-6.953592300E-1,1.423848867E-1
3.582951350E1,-1.016427875E-1,-5.653228760E-1,1.500639915E-1
3.585423273E1,-1.197299361E-1,-3.884687424E-1,8.456265926E-2
3.587889094E1,-6.765326858E-2,-1.627483368E-1,8.001112938E-2
3.590361018E1,-5.095171928E-2,1.068925858E-1,6.334757805E-2
3.592829890E1,-4.852455854E-2,3.244075775E-1,1.789331436E-2
3.595295710E1,-1.342803240E-2,5.594415665E-1,-1.312482357E-2
3.597767634E1,-1.630824804E-2,6.950902939E-1,-4.380881786E-2
3.600236506E1,3.821730614E-3,7.269172668E-1,-7.155466080E-2
3.602705378E1,1.307964325E-3,7.177124023E-1,-2.318096161E-2
3.605174250E1,-3.959798813E-2,5.889730453E-1,-4.248154163E-2
3.607643122E1,-4.800409079E-2,4.178133011E-1,-1.709389687E-2
3.610115046E1,-6.413817406E-2,1.664514542E-1,6.436955929E-2
3.612583918E1,-8.683773875E-2,-8.601284027E-2,3.121662140E-2
3.615052790E1,-9.107148647E-2,-3.418865204E-1,1.081856489E-1
3.617521662E1,-9.672999382E-2,-5.415525436E-1,1.356234550E-1
3.619990534E1,-8.984404802E-2,-6.588993073E-1,1.040709019E-1
3.622462458E1,-8.008235693E-2,-7.065162659E-1,1.232622862E-1
3.624928278E1,-7.953333855E-2,-6.678905487E-1,1.005454063E-1
3.627400202E1,-4.686138034E-2,-5.365695953E-1,1.131300926E-1
3.629869074E1,-2.467283607E-2,-3.559818268E-1,6.089985371E-2
3.632337946E1,-1.031002402E-2,-1.025266647E-1,1.816618443E-2
3.634806818E1,-1.973229647E-2,1.326045990E-1,2.284049988E-2
3.637275690E1,4.297393560E-2,3.495931625E-1,-2.919101715E-2
3.639744562E1,5.849739909E-2,5.102128983E-1,-7.547509670E-2
3.642213435E1,6.039136648E-2,6.436758041E-1,-9.202528000E-2
3.644685358E1,8.955276012E-2,7.000598907E-1,-7.422423363E-2
3.647154230E1,5.986782908E-2,6.609735489E-1,-1.312676668E-1
3.649623102E1,1.072027087E-1,5.269088745E-1,-9.835934639E-2
3.652091975E1,9.302175045E-2,3.317718506E-1,-1.002506018E-1
3.654560847E1,6.523138285E-2,1.189565659E-1,-7.446289062E-2
3.657029719E1,7.333606482E-2,-1.830329895E-1,-1.897728443E-2
3.659498591E1,5.968421698E-2,-3.995237350E-1,-1.555597782E-2
3.661970515E1,4.565727711E-2,-5.716247559E-1,2.123749256E-2
3.664439387E1,4.918506742E-2,-6.757564545E-1,3.462743759E-2
3.666908259E1,1.678392291E-2,-7.147111893E-1,2.386021614E-2
3.669377131E1,9.578496218E-3,-6.865501404E-1,3.967130184E-2
3.671846003E1,2.211087942E-2,-5.439672470E-1,1.712024212E-2
3.674314875E1,1.768806577E-2,-3.350620270E-1,2.630233765E-3
3.676786799E1,2.475410700E-2,-1.320791245E-1,-2.535951138E-2
3.679255671E1,3.540068865E-3,1.246109009E-1,-4.985225201E-2
3.681724543E1,3.395503759E-2,3.632984161E-1,-5.170166492E-2
3.684193415E1,7.272779942E-2,5.651588440E-1,-8.479070663E-2
3.686665339E1,1.027609706E-1,6.443719864E-1,-1.346923113E-1
3.689131159E1,9.263873100E-2,6.801214218E-1,-1.060497761E-1
3.691603083E1,1.064534187E-1,6.610040665E-1,-5.868089199E-2
3.694071955E1,9.669402242E-2,5.371599197E-1,-1.034182310E-1
3.696540827E1,4.647970200E-2,3.136940002E-1,-3.249824047E-2
3.699012751E1,2.399903536E-2,8.913898468E-2,1.914489269E-2
3.701478571E1,-2.559238672E-2,-1.817674637E-1,4.408836365E-2
3.703947443E1,-7.098492980E-2,-3.794260025E-1,6.598508358E-2
3.706416315E1,-1.039941907E-1,-5.879554749E-1,6.179094315E-2
3.708888239E1,-1.239032745E-1,-6.759185791E-1,1.443926096E-1
3.711357111E1,-1.027150452E-1,-6.966218948E-1,1.152172089E-1
3.713825983E1,-1.336219013E-1,-6.216487885E-1,1.321841478E-1
3.716294856E1,-9.625595808E-2,-4.828643799E-1,8.737134933E-2
3.718763728E1,-9.206187725E-2,-2.686910629E-1,1.131438017E-1
3.721235651E1,-7.887345552E-2,-3.199577332E-2,5.004811287E-2
3.723704523E1,-3.324991465E-2,1.911048889E-1,2.705776691E-2
3.726173396E1,-2.550411224E-2,3.934993744E-1,-4.801750183E-4
3.728642268E1,-1.560872793E-2,5.919609070E-1,1.504421234E-2
3.731111140E1,2.390861511E-3,6.911163330E-1,-7.175266743E-2
3.733580012E1,-7.464051247E-3,7.250576019E-1,-4.827892780E-2
3.736048884E1,-4.246443510E-2,6.534652710E-1,-3.456962109E-2
3.738517756E1,-3.754127026E-2,5.009880066E-1,-2.850854397E-2
3.740989680E1,-6.126081944E-2,2.919893265E-1,9.856581688E-3
3.743458552E1,-6.164720654E-2,5.772972107E-2,2.972090244E-2
3.745927424E1,-9.102949500E-2,-1.872692108E-1,7.815384865E-2
3.748399348E1,-8.583602309E-2,-4.187889099E-1,6.288564205E-2
3.750865168E1,-7.999017835E-2,-5.607538223E-1,1.080714464E-1
3.753337092E1,-9.045326710E-2,-6.519355774E-1,1.246957779E-1
3.755805964E1,-7.406353951E-2,-6.757812500E-1,1.206198931E-1
3.758274836E1,-5.465409160E-2,-5.897588730E-1,1.063874960E-1
3.760743708E1,-3.874316812E-2,-4.470777512E-1,6.063890457E-2
3.763212580E1,2.561837435E-3,-2.767219543E-1,2.645909786E-2
3.765684504E1,-1.129147410E-2,-5.021667480E-2,-1.435184479E-2
3.768150324E1,3.954324126E-2,2.106523514E-1,-3.093981743E-2
